Impulse Response	AudioTools 	v10.22.5 Greg’s iPhone battery  87%	6/18/19, 8:40 PM	Internal Mic 4 Low Range	297E0D2C-2342-481F-B5E1-E5B9DE515A74
IR File Creation Date   	IR Length (s)	Full IR Length (s)	T30 Mid (s)	T30 1kHz (s)	C50 Mid (dB)	C80 Mid (dB)	EDT Mid (s)	BR (s)	S/N Avg (dB)	CT Mid (s)	RT60
2019-06-19 00:40:52 +0000	1.984	1.984	0.042	0.009	25.009	25.838	0.025	4.04	74.394	0.002	0

Octave Band	EDT (s)	T20(s)	T30 (s)	C50 (dB)	C80 (dB)	Definition (dB)	S/N (dB)	CT (s)
-0.0012	0.0012	0.176
-0.0009	0.0009	0.179
-0.0009	0.0009	0.182
-0.0008	0.0008	0.186
-0.0011	0.0011	0.189
-0.0014	0.0014	0.192
-0.0009	0.0009	0.195
-0.0009	0.0009	0.198
-0.0009	0.0009	0.201
-0.0013	0.0013	0.204
-0.0013	0.0013	0.208
-0.0008	0.0008	0.211
-0.001	0.001	0.214
-0.0011	0.0011	0.217
-0.0013	0.0013	0.22
-0.0009	0.0009	0.223
-0.0009	0.0009	0.227
-0.001	0.001	0.23
-0.0011	0.0011	0.233
-0.0008	0.0008	0.236
-0.0009	0.0009	0.239
-0.0009	0.0009	0.242
-0.0008	0.0008	0.245
-0.001	0.001	0.249
-0.0009	0.0009	0.252
-0.0008	0.0008	0.255
-0.0011	0.0011	0.258
-0.0011	0.0011	0.261
-0.0009	0.0009	0.264
-0.0009	0.0009	0.268
-0.0009	0.0009	0.271
-0.001	0.001	0.274
-0.0008	0.0008	0.277
-0.0007	0.0007	0.28
-0.0009	0.0009	0.283
-0.0008	0.0008	0.286
-0.0012	0.0012	0.29
-0.0008	0.0008	0.293
-0.0006	0.0006	0.296
-0.0008	0.0008	0.299
-0.0006	0.0006	0.302
-0.0007	0.0007	0.305
-0.0008	0.0008	0.309
-0.0009	0.0009	0.312
-0.0007	0.0007	0.315
-0.0008	0.0008	0.318
-0.0007	0.0007	0.321
-0.0009	0.0009	0.324
-0.0008	0.0008	0.327
-0.0007	0.0007	0.331
-0.0008	0.0008	0.334
-0.0007	0.0007	0.337
-0.0007	0.0007	0.34
-0.0005	0.0005	0.343
-0.0006	0.0006	0.346
-0.0006	0.0006	0.35
-0.0007	0.0007	0.353
-0.0007	0.0007	0.356
-0.0008	0.0008	0.359
-0.0006	0.0006	0.362
-0.0005	0.0005	0.365
-0.0009	0.0009	0.368
-0.0006	0.0006	0.372
-0.0007	0.0007	0.375
-0.0006	0.0006	0.378
-0.0007	0.0007	0.381
-0.0005	0.0005	0.384
-0.0005	0.0005	0.387
-0.0008	0.0008	0.391
-0.0007	0.0007	0.394
-0.0005	0.0005	0.397
-0.0005	0.0005	0.4
-0.0006	0.0006	0.403
-0.0005	0.0005	0.406
-0.0004	0.0004	0.409
-0.0006	0.0006	0.413
-0.0008	0.0008	0.416
-0.0005	0.0005	0.419
-0.0005	0.0005	0.422
-0.0006	0.0006	0.425
-0.0007	0.0007	0.428
-0.0005	0.0005	0.432
-0.0005	0.0005	0.435
-0.0005	0.0005	0.438
-0.0006	0.0006	0.441
-0.0005	0.0005	0.444
-0.0004	0.0004	0.447
-0.0005	0.0005	0.45
-0.0005	0.0005	0.454
-0.0006	0.0006	0.457
-0.0005	0.0005	0.46
-0.0004	0.0004	0.463
-0.0004	0.0004	0.466
-0.0006	0.0006	0.469
-0.0007	0.0007	0.473
-0.0005	0.0005	0.476
-0.0004	0.0004	0.479
-0.0004	0.0004	0.482
-0.0005	0.0005	0.485
-0.0005	0.0005	0.488
-0.0005	0.0005	0.491
-0.0005	0.0005	0.495
-0.0005	0.0005	0.498
-0.0003	0.0003	0.501
-0.0004	0.0004	0.504
-0.0004	0.0004	0.507
-0.0004	0.0004	0.51
-0.0005	0.0005	0.514
-0.0004	0.0004	0.517
-0.0004	0.0004	0.52
-0.0006	0.0006	0.523
-0.0006	0.0006	0.526
-0.0003	0.0003	0.529
-0.0004	0.0004	0.532
-0.0005	0.0005	0.536
-0.0004	0.0004	0.539
-0.0004	0.0004	0.542
-0.0004	0.0004	0.545
-0.0005	0.0005	0.548
-0.0004	0.0004	0.551
-0.0005	0.0005	0.555
-0.0004	0.0004	0.558
-0.0003	0.0003	0.561
-0.0004	0.0004	0.564
-0.0004	0.0004	0.567
-0.0005	0.0005	0.57
-0.0004	0.0004	0.573
-0.0004	0.0004	0.577
-0.0004	0.0004	0.58
-0.0004	0.0004	0.583
-0.0003	0.0003	0.586
-0.0004	0.0004	0.589
-0.0004	0.0004	0.592
-0.0003	0.0003	0.596
-0.0006	0.0006	0.599
-0.0003	0.0003	0.602
-0.0003	0.0003	0.605
-0.0004	0.0004	0.608
-0.0005	0.0005	0.611
-0.0003	0.0003	0.614
-0.0003	0.0003	0.618
-0.0003	0.0003	0.621
-0.0004	0.0004	0.624
-0.0003	0.0003	0.627
-0.0003	0.0003	0.63
-0.0003	0.0003	0.633
-0.0004	0.0004	0.637
-0.0003	0.0003	0.64
-0.0002	0.0002	0.643
-0.0003	0.0003	0.646
-0.0002	0.0002	0.649
-0.0003	0.0003	0.652
-0.0003	0.0003	0.656
-0.0004	0.0004	0.659
-0.0003	0.0003	0.662
-0.0004	0.0004	0.665
-0.0002	0.0002	0.668
-0.0002	0.0002	0.671
-0.0003	0.0003	0.674
-0.0002	0.0002	0.678
-0.0003	0.0003	0.681
-0.0003	0.0003	0.684
-0.0004	0.0004	0.687
-0.0003	0.0003	0.69
-0.0004	0.0004	0.693
-0.0003	0.0003	0.697
-0.0003	0.0003	0.7
-0.0003	0.0003	0.703
-0.0002	0.0002	0.706
-0.0003	0.0003	0.709
-0.0003	0.0003	0.712
-0.0002	0.0002	0.715
-0.0003	0.0003	0.719
-0.0003	0.0003	0.722
-0.0002	0.0002	0.725
-0.0002	0.0002	0.728
-0.0003	0.0003	0.731
-0.0003	0.0003	0.734
-0.0003	0.0003	0.738
-0.0003	0.0003	0.741
-0.0002	0.0002	0.744
-0.0002	0.0002	0.747
-0.0002	0.0002	0.75
-0.0002	0.0002	0.753
-0.0002	0.0002	0.756
-0.0002	0.0002	0.76
-0.0002	0.0002	0.763
-0.0002	0.0002	0.766
-0.0004	0.0004	0.769
-0.0003	0.0003	0.772
-0.0002	0.0002	0.775
-0.0003	0.0003	0.779
-0.0002	0.0002	0.782
-0.0002	0.0002	0.785
-0.0003	0.0003	0.788
-0.0003	0.0003	0.791
-0.0003	0.0003	0.794
-0.0002	0.0002	0.797
-0.0001	0.0001	0.801
-0.0002	0.0002	0.804
-0.0002	0.0002	0.807
-0.0002	0.0002	0.81
-0.0003	0.0003	0.813
-0.0003	0.0003	0.816
-0.0002	0.0002	0.82
-0.0002	0.0002	0.823
-0.0002	0.0002	0.826
-0.0002	0.0002	0.829
-0.0003	0.0003	0.832
-0.0002	0.0002	0.835
-0.0002	0.0002	0.838
-0.0002	0.0002	0.842
-0.0002	0.0002	0.845
-0.0002	0.0002	0.848
-0.0002	0.0002	0.851
-0.0002	0.0002	0.854
-0.0001	0.0001	0.857
-0.0002	0.0002	0.861
-0.0002	0.0002	0.864
-0.0002	0.0002	0.867
-0.0002	0.0002	0.87
-0.0002	0.0002	0.873
-0.0002	0.0002	0.876
-0.0001	0.0001	0.879
-0.0002	0.0002	0.883
-0.0002	0.0002	0.886
-0.0002	0.0002	0.889
-0.0002	0.0002	0.892
-0.0002	0.0002	0.895
-0.0002	0.0002	0.898
-0.0002	0.0002	0.902
-0.0002	0.0002	0.905
-0.0002	0.0002	0.908
-0.0002	0.0002	0.911
-0.0001	0.0001	0.914
-0.0002	0.0002	0.917
-0.0002	0.0002	0.92
-0.0001	0.0001	0.924
-0.0002	0.0002	0.927
-0.0001	0.0001	0.93
-0.0002	0.0002	0.933
-0.0001	0.0001	0.936
-0.0001	0.0001	0.939
-0.0002	0.0002	0.943
-0.0001	0.0001	0.946
-0.0001	0.0001	0.949
-0.0002	0.0002	0.952
-0.0002	0.0002	0.955
-0.0002	0.0002	0.958
-0.0001	0.0001	0.961
-0.0002	0.0002	0.965
-0.0002	0.0002	0.968
-0.0002	0.0002	0.971
-0.0001	0.0001	0.974
-0.0001	0.0001	0.977
-0.0002	0.0002	0.98
-0.0002	0.0002	0.984
-0.0002	0.0002	0.987
-0.0001	0.0001	0.99
-0.0001	0.0001	0.993
-0.0001	0.0001	0.996
-0.0002	0.0002	0.999
-0.0002	0.0002	1.002
-0.0002	0.0002	1.006
-0.0001	0.0001	1.009
-0.0001	0.0001	1.012
-0.0002	0.0002	1.015
-0.0001	0.0001	1.018
-0.0001	0.0001	1.021
-0.0001	0.0001	1.025
-0.0001	0.0001	1.028
-0.0001	0.0001	1.031
-0.0001	0.0001	1.034
-0.0001	0.0001	1.037
-0.0001	0.0001	1.04
-0.0001	0.0001	1.043
-0.0001	0.0001	1.047
-0.0001	0.0001	1.05
-0.0001	0.0001	1.053
-0.0001	0.0001	1.056
-0.0001	0.0001	1.059
-0.0001	0.0001	1.062
-0.0002	0.0002	1.066
-0.0001	0.0001	1.069
-0.0001	0.0001	1.072
-0.0001	0.0001	1.075
-0.0002	0.0002	1.078
-0.0001	0.0001	1.081
-0.0001	0.0001	1.084
-0.0001	0.0001	1.088
-0.0001	0.0001	1.091
-0.0001	0.0001	1.094
-0.0001	0.0001	1.097
-0.0001	0.0001	1.1
-0.0001	0.0001	1.103
-0.0001	0.0001	1.107
-0.0001	0.0001	1.11
-0.0001	0.0001	1.113
-0.0001	0.0001	1.116
-0.0001	0.0001	1.119
-0.0001	0.0001	1.122
-0.0001	0.0001	1.125
-0.0001	0.0001	1.129
-0.0001	0.0001	1.132
-0.0001	0.0001	1.135
-0.0001	0.0001	1.138
-0.0001	0.0001	1.141
-0.0001	0.0001	1.144
-0.0001	0.0001	1.148
-0.0001	0.0001	1.151
-0.0001	0.0001	1.154
-0.0001	0.0001	1.157
-0.0001	0.0001	1.16
-0.0001	0.0001	1.163
-0.0001	0.0001	1.166
-0.0001	0.0001	1.17
-0.0001	0.0001	1.173
-0.0001	0.0001	1.176
-0.0001	0.0001	1.179
-0.0001	0.0001	1.182
-0.0001	0.0001	1.185
-0.0001	0.0001	1.189
-0.0001	0.0001	1.192
-0.0001	0.0001	1.195
-0.0001	0.0001	1.198
-0.0001	0.0001	1.201
-0.0001	0.0001	1.204
-0.0001	0.0001	1.207
-0.0001	0.0001	1.211
-0.0001	0.0001	1.214
-0.0001	0.0001	1.217
-0.0001	0.0001	1.22
-0.0001	0.0001	1.223
-0.0001	0.0001	1.226
-0.0001	0.0001	1.23
-0.0001	0.0001	1.233
-0.0001	0.0001	1.236
0	0	1.239
