TimeStamp,gX,gY,gZ,gUserX,gUserY,gUserZ
20-May-2019 08:19:56.01,0.194458,-0.394775,-0.930374,-0.019239,0.041217,-0.028585
20-May-2019 08:19:56.01,0.187790,-0.394547,-0.922913,-0.027905,0.036383,-0.055927
20-May-2019 08:19:56.02,0.193665,-0.400482,-0.896896,-0.035271,0.036871,-0.048772
20-May-2019 08:19:56.04,0.198013,-0.428329,-0.858307,-0.031144,0.031952,-0.023706
20-May-2019 08:19:56.04,0.204819,-0.453613,-0.818024,-0.028128,0.006144,0.013526
20-May-2019 08:19:56.05,0.217133,-0.451752,-0.813858,-0.021766,-0.018727,0.053488
20-May-2019 08:19:56.07,0.226227,-0.440552,-0.822083,-0.009133,-0.016278,0.057444
20-May-2019 08:19:56.07,0.230072,-0.429642,-0.828659,0.003378,-0.004361,0.049741
20-May-2019 08:19:56.08,0.227188,-0.426529,-0.835953,0.008898,0.006787,0.043471
20-May-2019 08:19:56.10,0.223251,-0.425476,-0.839478,0.009633,0.010298,0.036889
20-May-2019 08:19:56.10,0.216660,-0.443176,-0.832275,0.010086,0.011264,0.034489
20-May-2019 08:19:56.11,0.200806,-0.451263,-0.814545,0.004548,-0.007040,0.042249
20-May-2019 08:19:56.13,0.197098,-0.446014,-0.820984,-0.010781,-0.017449,0.061261
20-May-2019 08:19:56.14,0.193130,-0.445786,-0.842377,-0.017165,-0.018308,0.057173
20-May-2019 08:19:56.14,0.190216,-0.436905,-0.871826,-0.017165,-0.018308,0.057173
20-May-2019 08:19:56.15,0.197464,-0.424255,-0.887451,-0.028440,-0.016363,0.008704
20-May-2019 08:19:56.16,0.203979,-0.420715,-0.895004,-0.023173,-0.009492,-0.004677
20-May-2019 08:19:56.17,0.209579,-0.411774,-0.893204,-0.023173,-0.009492,-0.004677
20-May-2019 08:19:56.18,0.212234,-0.400116,-0.881607,-0.011409,-0.000685,-0.008800
20-May-2019 08:19:56.19,0.218613,-0.395248,-0.886459,-0.006818,0.009008,0.004188
20-May-2019 08:19:56.20,0.219955,-0.398544,-0.874924,-0.006818,0.009008,0.004188
20-May-2019 08:19:56.21,0.222565,-0.395752,-0.862488,0.003535,0.008930,0.012278
20-May-2019 08:19:56.22,0.232605,-0.396713,-0.884644,0.006403,0.009405,0.025837
20-May-2019 08:19:56.23,0.236389,-0.397064,-0.906815,0.006403,0.009405,0.025837
20-May-2019 08:19:56.24,0.235321,-0.395676,-0.926315,0.020463,0.006404,-0.017663
20-May-2019 08:19:56.25,0.236237,-0.396805,-0.931000,0.020976,0.008029,-0.036889
20-May-2019 08:19:56.26,0.233093,-0.385254,-0.955383,0.020976,0.008029,-0.036889
20-May-2019 08:19:56.27,0.225494,-0.346512,-0.999435,0.020875,0.020986,-0.066602
20-May-2019 08:19:56.28,0.217194,-0.329269,-1.022293,0.013700,0.061843,-0.111523
20-May-2019 08:19:56.29,0.218567,-0.353500,-1.008270,0.013700,0.061843,-0.111523
20-May-2019 08:19:56.30,0.226257,-0.412872,-0.960281,0.006365,0.058091,-0.121950
20-May-2019 08:19:56.31,0.239655,-0.450607,-0.889084,0.012296,0.010884,-0.080139
20-May-2019 08:19:56.32,0.253708,-0.476807,-0.809738,0.024868,-0.017818,-0.013550
20-May-2019 08:19:56.33,0.254761,-0.504089,-0.752914,0.038898,-0.031676,0.059581
20-May-2019 08:19:56.34,0.244537,-0.521027,-0.701096,0.040373,-0.055728,0.114847
20-May-2019 08:19:56.35,0.227173,-0.526566,-0.652313,0.031271,-0.068116,0.164577
20-May-2019 08:19:56.36,0.206375,-0.520599,-0.632858,0.014839,-0.072838,0.213161
20-May-2019 08:19:56.37,0.187744,-0.505615,-0.635681,-0.007147,-0.074018,0.236033
20-May-2019 08:19:56.38,0.171158,-0.477371,-0.679642,-0.007147,-0.074018,0.236033
20-May-2019 08:19:56.39,0.147751,-0.417267,-0.789871,-0.044663,-0.043556,0.195130
20-May-2019 08:19:56.40,0.130066,-0.337616,-0.927734,-0.068517,0.005206,0.090325
20-May-2019 08:19:56.41,0.131271,-0.320175,-1.029434,-0.068517,0.005206,0.090325
20-May-2019 08:19:56.42,0.154495,-0.326187,-1.068069,-0.081791,0.099388,-0.147067
20-May-2019 08:19:56.43,0.172211,-0.356964,-1.039413,-0.053282,0.099013,-0.187142
20-May-2019 08:19:56.44,0.190613,-0.394928,-0.968323,-0.053282,0.099013,-0.187142
20-May-2019 08:19:56.45,0.207428,-0.435944,-0.888535,-0.012720,0.039389,-0.090812
20-May-2019 08:19:56.46,0.221741,-0.474258,-0.817963,0.005130,0.001188,-0.012183
20-May-2019 08:19:56.47,0.232162,-0.502228,-0.767426,0.020590,-0.032128,0.056142
20-May-2019 08:19:56.49,0.226669,-0.524246,-0.730972,0.032038,-0.057988,0.105845
20-May-2019 08:19:56.49,0.226669,-0.524246,-0.730972,0.026371,-0.083918,0.144237
20-May-2019 08:19:56.50,0.215012,-0.508484,-0.732193,0.026371,-0.083918,0.144237
20-May-2019 08:19:56.52,0.201889,-0.464859,-0.757248,0.002007,-0.051485,0.131711
20-May-2019 08:19:56.52,0.201889,-0.464859,-0.757248,-0.001128,-0.035767,0.122902
20-May-2019 08:19:56.53,0.202087,-0.448227,-0.755615,-0.003084,-0.032879,0.130608
20-May-2019 08:19:56.54,0.209183,-0.447159,-0.798615,0.003449,-0.042220,0.092283
20-May-2019 08:19:56.55,0.196762,-0.421005,-0.873413,-0.008767,-0.021404,0.019938
20-May-2019 08:19:56.56,0.182724,-0.315842,-1.006836,-0.008767,-0.021404,0.019938
20-May-2019 08:19:56.57,0.166595,-0.247742,-1.117599,-0.020264,0.069836,-0.106809
20-May-2019 08:19:56.58,0.173737,-0.225113,-1.160858,-0.033426,0.133153,-0.214876
20-May-2019 08:19:56.59,0.189316,-0.265213,-1.152145,-0.024672,0.155241,-0.257551
20-May-2019 08:19:56.60,0.201569,-0.316086,-1.078171,-0.004955,0.120578,-0.250245
20-May-2019 08:19:56.61,0.224808,-0.382523,-0.988724,0.009144,0.077574,-0.179280
20-May-2019 08:19:56.61,0.231735,-0.419556,-0.927338,0.032952,0.015714,-0.091729
20-May-2019 08:19:56.63,0.225037,-0.418549,-0.888611,0.040580,-0.007370,-0.036516
20-May-2019 08:19:56.64,0.226624,-0.438065,-0.862839,0.033601,0.002272,-0.001897
20-May-2019 08:19:56.64,0.226898,-0.478119,-0.843506,0.034662,-0.013095,0.021780
20-May-2019 08:19:56.66,0.227844,-0.503693,-0.819107,0.033224,-0.042095,0.035342
20-May-2019 08:19:56.66,0.220032,-0.499390,-0.790619,0.032860,-0.062430,0.056832
20-May-2019 08:19:56.67,0.203964,-0.495209,-0.766449,0.024191,-0.056038,0.084073
20-May-2019 08:19:56.69,0.187683,-0.493835,-0.745804,0.004667,-0.047993,0.105491
20-May-2019 08:19:56.69,0.180893,-0.491333,-0.732513,-0.014633,-0.041930,0.123017
20-May-2019 08:19:56.70,0.167862,-0.475601,-0.751282,-0.022773,-0.039854,0.136214
20-May-2019 08:19:56.72,0.156662,-0.438660,-0.778519,-0.039367,-0.027617,0.118411
20-May-2019 08:19:56.72,0.146637,-0.411346,-0.805161,-0.052589,0.005911,0.092441
20-May-2019 08:19:56.73,0.152039,-0.385345,-0.846130,-0.063608,0.031401,0.066488
20-May-2019 08:19:56.75,0.166641,-0.376297,-0.868469,-0.060865,0.052277,0.027459
20-May-2019 08:19:56.75,0.176514,-0.382126,-0.874069,-0.047835,0.058725,0.006034
20-May-2019 08:19:56.76,0.188354,-0.386917,-0.881622,-0.036669,0.049404,0.002478
20-May-2019 08:19:56.78,0.194717,-0.399475,-0.892120,-0.025991,0.042760,-0.004449
20-May-2019 08:19:56.78,0.201294,-0.399414,-0.914978,-0.019101,0.030142,-0.014789
20-May-2019 08:19:56.79,0.207520,-0.410873,-0.919357,-0.011751,0.030604,-0.037655
20-May-2019 08:19:56.81,0.214005,-0.431213,-0.916183,-0.000975,0.020244,-0.041481
20-May-2019 08:19:56.81,0.216400,-0.453262,-0.900970,0.008907,0.002860,-0.038963
20-May-2019 08:19:56.82,0.205963,-0.458359,-0.878693,0.013028,-0.017550,-0.024161
20-May-2019 08:19:56.83,0.211975,-0.467850,-0.856720,0.005847,-0.019227,-0.002841
20-May-2019 08:19:56.85,0.223907,-0.479950,-0.848282,0.015466,-0.022394,0.016752
20-May-2019 08:19:56.85,0.216431,-0.479233,-0.844376,0.030181,-0.031581,0.024321
20-May-2019 08:19:56.86,0.211899,-0.465439,-0.851852,0.030181,-0.031581,0.024321
20-May-2019 08:19:56.88,0.214371,-0.462143,-0.855576,0.018167,-0.015810,0.020101
20-May-2019 08:19:56.88,0.204041,-0.465286,-0.851532,0.018686,-0.012482,0.015924
20-May-2019 08:19:56.89,0.197037,-0.457336,-0.840012,0.018686,-0.012482,0.015924
20-May-2019 08:19:56.91,0.199646,-0.447937,-0.831039,-0.001265,-0.007050,0.030574
20-May-2019 08:19:56.91,0.202927,-0.432999,-0.825684,0.000398,0.001568,0.039734
20-May-2019 08:19:56.92,0.203613,-0.421234,-0.824738,0.000398,0.001568,0.039734
20-May-2019 08:19:56.94,0.202209,-0.421921,-0.830048,0.004997,0.027262,0.046700
20-May-2019 08:19:56.94,0.197174,-0.424103,-0.835526,0.005001,0.025255,0.042387
20-May-2019 08:19:56.95,0.189468,-0.420425,-0.848206,0.005001,0.025255,0.042387
20-May-2019 08:19:56.97,0.186035,-0.426697,-0.856598,-0.006076,0.024637,0.025683
20-May-2019 08:19:56.97,0.177032,-0.436142,-0.865051,-0.008187,0.017117,0.018221
20-May-2019 08:19:56.98,0.173630,-0.443192,-0.864029,-0.008187,0.017117,0.018221
20-May-2019 08:19:57.01,0.179245,-0.451660,-0.843231,-0.019413,-0.000596,0.011667
20-May-2019 08:19:57.01,0.187286,-0.465759,-0.831985,-0.012527,-0.010889,0.033663
20-May-2019 08:19:57.02,0.187286,-0.465759,-0.831985,-0.003428,-0.026187,0.045741
20-May-2019 08:19:57.03,0.180420,-0.467026,-0.801727,-0.009670,-0.032064,0.064908
20-May-2019 08:19:57.04,0.180420,-0.467026,-0.801727,-0.010162,-0.033427,0.078994
20-May-2019 08:19:57.05,0.174774,-0.442749,-0.831696,-0.010162,-0.033427,0.078994
20-May-2019 08:19:57.06,0.166702,-0.394043,-0.906967,-0.016843,-0.017188,0.052714
20-May-2019 08:19:57.07,0.166702,-0.394043,-0.906967,-0.025674,0.022576,-0.018474
20-May-2019 08:19:57.07,0.175400,-0.398544,-0.931290,-0.025674,0.022576,-0.018474
20-May-2019 08:19:57.08,0.182220,-0.397552,-0.940826,-0.018573,0.013500,-0.041012
20-May-2019 08:19:57.09,0.193665,-0.397034,-0.924973,-0.011942,0.013669,-0.050210
20-May-2019 08:19:57.11,0.207108,-0.406418,-0.902786,-0.000242,0.013398,-0.033936
20-May-2019 08:19:57.12,0.219788,-0.416153,-0.863754,0.016259,0.003647,-0.010921
20-May-2019 08:19:57.13,0.228180,-0.427994,-0.831528,0.031426,-0.007158,0.029130
20-May-2019 08:19:57.13,0.237595,-0.443817,-0.804626,0.047137,-0.032584,0.086784
20-May-2019 08:19:57.15,0.223953,-0.457474,-0.774780,0.049830,-0.036214,0.089020
20-May-2019 08:19:57.15,0.205429,-0.452118,-0.757263,0.039483,-0.059706,0.123970
20-May-2019 08:19:57.16,0.185837,-0.444809,-0.768921,0.039483,-0.059706,0.123970
20-May-2019 08:19:57.18,0.166199,-0.421265,-0.762207,0.002415,-0.062378,0.136674
20-May-2019 08:19:57.19,0.164429,-0.365219,-0.753616,-0.020324,-0.060122,0.151459
20-May-2019 08:19:57.19,0.154068,-0.340714,-0.775116,-0.020324,-0.060122,0.151459
20-May-2019 08:19:57.20,0.121262,-0.341293,-0.831192,-0.071671,-0.007239,0.091405
20-May-2019 08:19:57.21,0.104691,-0.308945,-0.909882,-0.071671,-0.007239,0.091405
20-May-2019 08:19:57.22,0.121872,-0.282822,-0.922836,-0.091003,-0.003061,0.021858
20-May-2019 08:19:57.22,0.139938,-0.276306,-0.926422,-0.055025,0.021081,0.008217
20-May-2019 08:19:57.23,0.143387,-0.269577,-0.911850,-0.051089,0.005953,0.013705
20-May-2019 08:19:57.24,0.144653,-0.258102,-0.909637,-0.044592,0.005900,0.030899
20-May-2019 08:19:57.26,0.130295,-0.252914,-0.916382,-0.035583,0.004687,0.038232
20-May-2019 08:19:57.27,0.089020,-0.254944,-0.987457,-0.027941,-0.013344,0.041516
20-May-2019 08:19:57.28,0.089020,-0.254944,-0.987457,-0.054725,-0.025572,-0.024791
20-May-2019 08:19:57.28,0.067810,-0.257996,-1.003983,-0.067763,-0.033185,-0.039058
20-May-2019 08:19:57.30,0.059326,-0.252045,-1.040314,-0.050876,-0.038271,-0.069666
20-May-2019 08:19:57.31,0.056290,-0.226700,-1.065247,-0.050876,-0.038271,-0.069666
20-May-2019 08:19:57.32,0.062973,-0.192047,-1.084366,-0.037989,-0.018224,-0.091774
20-May-2019 08:19:57.33,0.059753,-0.189529,-1.185822,-0.005130,0.008165,-0.106983
20-May-2019 08:19:57.34,0.058640,-0.185883,-1.147125,0.003691,0.008181,-0.207165
20-May-2019 08:19:57.34,0.058578,-0.164703,-1.107910,0.003691,0.008181,-0.207165
20-May-2019 08:19:57.36,0.060867,-0.142365,-1.072037,0.016449,0.032780,-0.128510
20-May-2019 08:19:57.37,0.061859,-0.141708,-1.028488,0.027623,0.058130,-0.092906
20-May-2019 08:19:57.37,0.061661,-0.161819,-1.002533,0.027623,0.058130,-0.092906
20-May-2019 08:19:57.38,0.063751,-0.191925,-0.973328,0.037562,0.012323,0.005241
20-May-2019 08:19:57.39,0.063950,-0.208054,-0.957855,0.040435,0.013425,0.005083
20-May-2019 08:19:57.40,0.052063,-0.224930,-0.966415,0.047355,-0.001220,0.020380
20-May-2019 08:19:57.42,0.020370,-0.213242,-0.957306,0.048701,-0.017678,0.011867
20-May-2019 08:19:57.42,0.003128,-0.189667,-0.928833,0.032457,-0.005920,0.020892
20-May-2019 08:19:57.43,-0.019302,-0.156601,-0.923203,0.032457,-0.005920,0.020892
20-May-2019 08:19:57.44,-0.026703,-0.129700,-0.916595,-0.002292,0.051003,0.054863
20-May-2019 08:19:57.45,-0.017258,-0.178787,-0.851273,0.003792,0.079395,0.060824
20-May-2019 08:19:57.46,-0.059937,-0.194000,-0.993927,0.019951,0.031152,0.125734
20-May-2019 08:19:57.48,-0.057755,-0.124146,-1.149628,-0.017145,0.017872,-0.017567
20-May-2019 08:19:57.49,-0.025879,-0.141693,-0.991867,-0.002603,0.087889,-0.173923
20-May-2019 08:19:57.49,-0.054718,-0.155579,-0.939438,-0.002603,0.087889,-0.173923
20-May-2019 08:19:57.50,-0.084656,-0.146896,-0.970123,-0.022874,0.062580,0.005737
20-May-2019 08:19:57.51,-0.065674,-0.139389,-1.008530,-0.022373,0.060766,0.006092
20-May-2019 08:19:57.52,-0.042404,-0.122345,-1.116669,-0.004057,0.063256,-0.031218
20-May-2019 08:19:57.54,-0.040131,-0.112564,-1.137253,0.017650,0.073483,-0.137871
20-May-2019 08:19:57.55,-0.052933,-0.130325,-1.076584,0.019008,0.083863,-0.158519
20-May-2019 08:19:57.55,-0.051132,-0.152435,-1.019592,0.019008,0.083863,-0.158519
20-May-2019 08:19:57.57,-0.022247,-0.172256,-1.012375,0.007287,0.046250,-0.041272
20-May-2019 08:19:57.57,-0.015091,-0.181900,-1.014297,0.039031,0.034938,-0.039591
20-May-2019 08:19:57.58,-0.009399,-0.202744,-0.962723,0.044611,0.017347,0.011260
20-May-2019 08:19:57.59,-0.027191,-0.200241,-0.906372,0.044611,0.017347,0.011260
20-May-2019 08:19:57.60,-0.036789,-0.198868,-0.898560,0.026082,0.024478,0.066594
20-May-2019 08:19:57.61,-0.026718,-0.218063,-0.930954,0.012503,0.027729,0.074181
20-May-2019 08:19:57.62,-0.011414,-0.256989,-0.962814,0.020394,0.008006,0.042017
20-May-2019 08:19:57.63,-0.019669,-0.296127,-0.965469,0.032331,-0.033216,0.010845
20-May-2019 08:19:57.64,-0.047104,-0.280807,-0.955185,0.021228,-0.078055,0.009606
20-May-2019 08:19:57.65,-0.070007,-0.234512,-0.952332,-0.006916,-0.064993,0.020422
20-May-2019 08:19:57.66,-0.086807,-0.219772,-0.958023,-0.029591,-0.021879,0.023964
20-May-2019 08:19:57.67,-0.078354,-0.219360,-0.935699,-0.048636,-0.012907,0.019601
20-May-2019 08:19:57.68,-0.047592,-0.216217,-0.909454,-0.040590,-0.013781,0.042212
20-May-2019 08:19:57.69,-0.022156,-0.207397,-0.913971,-0.010021,-0.011863,0.068721
20-May-2019 08:19:57.70,-0.006958,-0.211838,-0.915649,0.017295,0.000367,0.063412
20-May-2019 08:19:57.71,-0.030792,-0.232407,-0.916077,0.033317,-0.001191,0.061083
20-May-2019 08:19:57.72,-0.063583,-0.228653,-0.929688,0.016347,-0.016269,0.059147
20-May-2019 08:19:57.73,-0.079193,-0.220718,-0.913956,-0.002054,-0.004959,0.043028
20-May-2019 08:19:57.74,-0.110138,-0.205627,-0.986908,-0.012635,0.004410,0.058097
20-May-2019 08:19:57.75,-0.137314,-0.184540,-1.006378,-0.033762,0.020638,-0.015841
20-May-2019 08:19:57.76,-0.152802,-0.161240,-0.971939,-0.047025,0.042519,-0.036691
20-May-2019 08:19:57.77,-0.163971,-0.167892,-0.951813,-0.058774,0.066784,-0.002834
20-May-2019 08:19:57.78,-0.153198,-0.186203,-0.951645,-0.063801,0.063377,0.015906
20-May-2019 08:19:57.79,-0.138367,-0.192490,-0.980286,-0.048388,0.054431,0.013296
20-May-2019 08:19:57.80,-0.109894,-0.198837,-0.966949,-0.032303,0.051732,-0.016384
20-May-2019 08:19:57.81,-0.082230,-0.222092,-0.932281,-0.001141,0.052177,-0.005095
20-May-2019 08:19:57.82,-0.067047,-0.241882,-0.918869,0.029659,0.036042,0.027327
20-May-2019 08:19:57.83,-0.067902,-0.258026,-0.912552,0.045517,0.017504,0.040322
20-May-2019 08:19:57.84,-0.084061,-0.274445,-0.955826,0.045602,0.001982,0.046360
20-May-2019 08:19:57.84,-0.113266,-0.294922,-0.988449,0.029873,-0.014951,0.003175
20-May-2019 08:19:57.86,-0.132904,-0.297287,-0.978714,0.003141,-0.036748,-0.029389
20-May-2019 08:19:57.86,-0.143570,-0.287109,-0.976562,-0.014353,-0.040576,-0.019524
20-May-2019 08:19:57.87,-0.149643,-0.266754,-1.003510,-0.024300,-0.030857,-0.017339
20-May-2019 08:19:57.89,-0.142044,-0.225998,-1.053543,-0.030263,-0.011579,-0.044013
20-May-2019 08:19:57.89,-0.130142,-0.198654,-1.038818,-0.023294,0.025831,-0.093084
20-May-2019 08:19:57.90,-0.111145,-0.172974,-1.041901,-0.012643,0.053285,-0.078235
20-May-2019 08:19:57.92,-0.085846,-0.170944,-1.051346,0.002256,0.080487,-0.081225
20-May-2019 08:19:57.93,-0.076263,-0.201233,-1.040131,0.019492,0.068177,-0.081877
20-May-2019 08:19:57.94,-0.065689,-0.235352,-1.001465,0.019492,0.068177,-0.081877
20-May-2019 08:19:57.94,-0.057327,-0.273636,-0.970230,0.019492,0.068177,-0.081877
20-May-2019 08:19:57.95,-0.047775,-0.306290,-0.927658,0.031659,0.006647,-0.014446
20-May-2019 08:19:57.96,-0.071869,-0.266953,-0.877075,0.034876,-0.018009,0.026314
20-May-2019 08:19:57.97,-0.072174,-0.259735,-0.877548,0.034876,-0.018009,0.026314
20-May-2019 08:19:57.98,-0.074402,-0.293106,-0.897491,0.002724,0.032486,0.075865
20-May-2019 08:19:57.99,-0.069351,-0.326965,-0.884293,-0.007901,-0.000742,0.056501
20-May-2019 08:19:58.00,-0.062378,-0.332428,-0.872833,-0.007901,-0.000742,0.056501
20-May-2019 08:19:58.01,-0.063766,-0.332779,-0.894669,-0.004707,-0.042368,0.082436
20-May-2019 08:19:58.02,-0.068024,-0.325989,-0.898087,-0.008850,-0.043865,0.061110
20-May-2019 08:19:58.03,-0.074081,-0.317429,-0.873596,-0.017468,-0.039549,0.058677
20-May-2019 08:19:58.05,-0.065460,-0.293991,-0.877838,-0.026101,-0.032338,0.083703
20-May-2019 08:19:58.06,-0.056763,-0.276520,-0.900696,-0.017060,-0.010427,0.079893
20-May-2019 08:19:58.06,-0.053009,-0.263535,-0.921448,-0.017060,-0.010427,0.079893
20-May-2019 08:19:58.07,-0.063126,-0.245255,-0.932755,-0.000583,0.019523,0.036221
20-May-2019 08:19:58.09,-0.078033,-0.234711,-0.937622,-0.006896,0.037350,0.024832
20-May-2019 08:19:58.09,-0.079422,-0.237793,-0.945862,-0.006896,0.037350,0.024832
20-May-2019 08:19:58.11,-0.082779,-0.256729,-0.996567,-0.020876,0.040944,0.012719
20-May-2019 08:19:58.11,-0.083603,-0.278503,-0.993637,-0.022636,0.019291,-0.037298
20-May-2019 08:19:58.12,-0.086792,-0.290070,-0.972473,-0.022636,0.019291,-0.037298
20-May-2019 08:19:58.14,-0.079971,-0.287415,-0.989487,-0.024856,-0.011495,-0.014058
20-May-2019 08:19:58.14,-0.074646,-0.278305,-0.991455,-0.016859,-0.007554,-0.031523
20-May-2019 08:19:58.16,-0.078629,-0.249756,-0.990509,-0.010261,0.003923,-0.034271
20-May-2019 08:19:58.17,-0.070755,-0.237366,-0.993179,-0.015168,0.033781,-0.033650
20-May-2019 08:19:58.18,-0.050339,-0.237503,-0.992844,-0.013651,0.045724,-0.035788
20-May-2019 08:19:58.18,-0.036041,-0.252823,-0.989197,0.017351,0.029874,-0.031474
20-May-2019 08:19:58.20,-0.027191,-0.275345,-0.970413,0.010473,0.031457,-0.031584
20-May-2019 08:19:58.20,-0.027756,-0.298508,-0.963577,0.006944,0.010442,-0.012728
20-May-2019 08:19:58.21,-0.038391,-0.309341,-0.965668,0.006944,0.010442,-0.012728
20-May-2019 08:19:58.23,-0.040634,-0.309250,-0.948990,-0.018687,-0.024266,-0.007365
20-May-2019 08:19:58.23,-0.020828,-0.301453,-0.936783,-0.037881,-0.025268,0.009836
20-May-2019 08:19:58.24,0.014221,-0.297653,-0.937775,-0.037881,-0.025268,0.009836
20-May-2019 08:19:58.26,0.041962,-0.294052,-0.934723,-0.000780,-0.013479,0.020881
20-May-2019 08:19:58.27,0.066467,-0.293579,-0.929459,0.021259,-0.009682,0.023768
20-May-2019 08:19:58.28,0.051132,-0.319901,-0.897705,0.029409,-0.010460,0.028910
20-May-2019 08:19:58.29,0.047165,-0.336075,-0.843048,0.003506,-0.039783,0.061078
20-May-2019 08:19:58.29,0.065948,-0.332291,-0.803192,0.003506,-0.039783,0.061078
20-May-2019 08:19:58.30,0.070450,-0.316422,-0.799042,0.001438,-0.060646,0.157041
20-May-2019 08:19:58.31,0.076721,-0.292053,-0.833511,-0.000037,-0.048920,0.161934
20-May-2019 08:19:58.32,0.079910,-0.255615,-0.914963,-0.005897,-0.034793,0.129293
20-May-2019 08:19:58.33,0.088242,-0.237656,-0.948135,-0.019510,-0.016661,0.050965
20-May-2019 08:19:58.34,0.090179,-0.225525,-1.002625,-0.016472,-0.004631,0.018681
20-May-2019 08:19:58.35,0.073822,-0.206116,-1.013397,-0.024812,-0.002806,-0.034547
20-May-2019 08:19:58.36,0.052216,-0.154587,-1.009293,-0.054175,0.006295,-0.044636
20-May-2019 08:19:58.37,0.041382,-0.107101,-1.029083,-0.079209,0.055736,-0.040535
20-May-2019 08:19:58.38,0.048676,-0.071259,-0.994720,-0.094155,0.100584,-0.060323
20-May-2019 08:19:58.39,0.060791,-0.050888,-0.954437,-0.083460,0.133211,-0.024807
20-May-2019 08:19:58.40,0.090546,-0.091125,-0.925644,-0.068925,0.151786,0.016180
20-May-2019 08:19:58.41,0.141235,-0.107010,-0.873993,-0.035520,0.106148,0.046565
20-May-2019 08:19:58.42,0.200485,-0.037216,-0.846283,0.015784,0.086412,0.099069
20-May-2019 08:19:58.43,0.230347,-0.044113,-0.856171,0.070689,0.138257,0.129607
20-May-2019 08:19:58.44,0.314270,-0.103241,-1.091309,0.094914,0.113298,0.122032
20-May-2019 08:19:58.45,0.407425,-0.226349,-1.288971,0.176368,0.043826,-0.111842
20-May-2019 08:19:58.46,0.332199,-0.355347,-1.182755,0.273853,-0.108622,-0.304949
20-May-2019 08:19:58.47,0.260437,-0.411438,-1.066467,0.204549,-0.249594,-0.196589
20-May-2019 08:19:58.48,0.224915,-0.381577,-0.941620,0.132616,-0.309340,-0.079939
20-May-2019 08:19:58.49,0.233551,-0.182449,-1.008133,0.097276,-0.279160,0.044899
20-May-2019 08:19:58.50,0.206299,-0.111649,-0.966507,0.108969,-0.076476,-0.021599
20-May-2019 08:19:58.51,0.104919,-0.141037,-0.976288,0.085512,-0.004590,0.020382
20-May-2019 08:19:58.52,0.081650,-0.135941,-1.081177,0.001749,-0.032526,0.012439
20-May-2019 08:19:58.53,0.067520,-0.143967,-1.061829,-0.007975,-0.027141,-0.091162
20-May-2019 08:19:58.54,0.023010,-0.042953,-1.108444,-0.014031,-0.035017,-0.071132
20-May-2019 08:19:58.55,0.102280,-0.035645,-1.042465,-0.032837,0.066608,-0.116034
20-May-2019 08:19:58.55,0.081390,-0.074234,-1.063019,0.060932,0.075922,-0.049569
20-May-2019 08:19:58.57,0.000061,-0.093460,-1.002884,0.053027,0.040988,-0.070084
20-May-2019 08:19:58.57,-0.068024,-0.084717,-0.973404,0.053027,0.040988,-0.070084
20-May-2019 08:19:58.59,-0.116531,-0.063599,-0.987518,-0.097362,0.033515,0.019149
20-May-2019 08:19:58.59,-0.069107,-0.056900,-0.944992,-0.148129,0.055603,0.004849
20-May-2019 08:19:58.61,0.022049,-0.132034,-0.874466,-0.104520,0.063661,0.047082
20-May-2019 08:19:58.62,0.097488,-0.193665,-0.896790,-0.013544,-0.008196,0.117198
20-May-2019 08:19:58.63,0.167236,-0.145035,-0.904373,0.065147,-0.068197,0.094781
20-May-2019 08:19:58.64,0.115356,-0.082703,-0.928482,0.084989,0.043394,0.063071
20-May-2019 08:19:58.65,0.027786,-0.059464,-0.955017,0.088374,0.043708,0.063129
20-May-2019 08:19:58.66,-0.003098,-0.039520,-1.001358,0.002487,0.063684,0.037049
20-May-2019 08:19:58.66,0.026337,-0.061096,-1.029999,0.002487,0.063684,0.037049
20-May-2019 08:19:58.68,0.017715,-0.109436,-1.059799,0.000532,0.054646,-0.037055
20-May-2019 08:19:58.69,-0.099045,-0.213730,-1.110321,-0.004433,-0.000477,-0.066000
20-May-2019 08:19:58.69,-0.090622,-0.253036,-1.012573,-0.004433,-0.000477,-0.066000
20-May-2019 08:19:58.71,0.007645,-0.309769,-0.850281,-0.099721,-0.152808,-0.017650
20-May-2019 08:19:58.72,0.073456,-0.211380,-0.850784,0.012076,-0.217223,0.145418
20-May-2019 08:19:58.72,0.073181,-0.058502,-0.935364,0.012076,-0.217223,0.145418
20-May-2019 08:19:58.74,0.026810,0.011414,-0.929718,0.090182,0.032439,0.060347
20-May-2019 08:19:58.74,0.000305,0.033279,-0.880188,0.047588,0.103850,0.065784
20-May-2019 08:19:58.75,-0.010757,0.033981,-0.856445,0.026565,0.132085,0.114572
20-May-2019 08:19:58.77,-0.029510,-0.016006,-0.830200,0.017390,0.148474,0.136580
20-May-2019 08:19:58.78,-0.021378,-0.120728,-0.931351,-0.007002,0.117003,0.160659
20-May-2019 08:19:58.78,-0.006943,-0.204819,-1.073853,0.013957,-0.066003,-0.083755
20-May-2019 08:19:58.79,0.011841,-0.200912,-1.053009,0.013957,-0.066003,-0.083755
20-May-2019 08:19:58.80,0.031570,-0.132690,-0.954819,0.035005,-0.048926,-0.064898
20-May-2019 08:19:58.81,0.018219,-0.078049,-0.937134,0.060193,0.024698,0.032303
