Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(m/s),TrueHeading,Alt(m), HorizontalAccuracy(m), VerticalAccuracy(m),ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX,calMagY,calMagZ
26-Jun-2019 23:18:18.100,-0.0560,-0.4357,-0.9105, 0.0347,-0.0236,-0.0051,-0.1595,-0.1834,-0.0305,-0.0943, 0.4524,-0.9175,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.2245,-31.2863,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.110,-0.0560,-0.4357,-0.9105, 0.0347,-0.0236,-0.0051,-0.1595,-0.1834,-0.0305,-0.0943, 0.4524,-0.9175,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.2245,-31.2863,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.113,-0.0655,-0.4095,-0.9056, 0.0292,-0.0005,-0.0142,-0.1972,-0.1497,-0.0369,-0.0948, 0.4503,-0.9187,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.116,-0.0655,-0.4095,-0.9056, 0.0216, 0.0229,-0.0081,-0.2063,-0.1124,-0.0067,-0.0968, 0.4471,-0.9193,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.118,-0.0685,-0.3989,-0.8871, 0.0216, 0.0229,-0.0081,-0.2063,-0.1124,-0.0067,-0.0968, 0.4471,-0.9193,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.121,-0.0685,-0.3989,-0.8871, 0.0216, 0.0229,-0.0081,-0.2063,-0.1124,-0.0067,-0.0968, 0.4471,-0.9193,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.123,-0.0685,-0.3989,-0.8871, 0.0216, 0.0229,-0.0081,-0.2063,-0.1124,-0.0067,-0.0968, 0.4471,-0.9193,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.126,-0.0685,-0.3989,-0.8871, 0.0216, 0.0229,-0.0081,-0.2063,-0.1124,-0.0067,-0.0968, 0.4471,-0.9193,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.128,-0.0685,-0.3989,-0.8871, 0.0216, 0.0229,-0.0081,-0.2063,-0.1124,-0.0067,-0.0968, 0.4471,-0.9193,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.145,-0.0503,-0.4020,-0.8743, 0.0369, 0.0274, 0.0246,-0.0324, 0.0778, 0.0835,-0.0967, 0.4438,-0.9181,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.147,-0.0503,-0.4020,-0.8743, 0.0369, 0.0274, 0.0246,-0.0324, 0.0778, 0.0835,-0.0967, 0.4438,-0.9181,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.149,-0.0527,-0.4226,-0.8788, 0.0369, 0.0274, 0.0246,-0.0324, 0.0778, 0.0835,-0.0967, 0.4438,-0.9181,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.151,-0.0527,-0.4226,-0.8788, 0.0369, 0.0274, 0.0246,-0.0324, 0.0778, 0.0835,-0.0967, 0.4438,-0.9181,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.153,-0.0527,-0.4226,-0.8788, 0.0369, 0.0274, 0.0246,-0.0324, 0.0778, 0.0835,-0.0967, 0.4438,-0.9181,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-30.9535,-619.9996, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.158,-0.0741,-0.4308,-0.8733, 0.0344, 0.0063, 0.0203,-0.1010, 0.1145, 0.0852,-0.0965, 0.4432,-0.9177,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.3927,-31.4527,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.172,-0.1022,-0.4279,-0.8917, 0.0121,-0.0035, 0.0267,-0.1738, 0.1723, 0.0545,-0.0955, 0.4415,-0.9172,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.3927,-31.4527,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.178,-0.1102,-0.4530,-0.9350,-0.0181,-0.0031, 0.0097,-0.1855, 0.2050, 0.0047,-0.0930, 0.4387,-0.9176,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.3927,-31.4527,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.188,-0.1104,-0.4834,-0.9315,-0.0256,-0.0284,-0.0336,-0.0965, 0.0683,-0.0194,-0.0937, 0.4385,-0.9174,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.3927,-31.4527,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.202,-0.1348,-0.4376,-0.8804,-0.0250,-0.0587,-0.0302, 0.0371,-0.0795, 0.0008,-0.0945, 0.4385,-0.9174,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-32.1184,-620.4883, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.207,-0.1290,-0.4361,-0.8634,-0.0464,-0.0123, 0.0203, 0.0631,-0.2028,-0.0137,-0.0978, 0.4394,-0.9177,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-32.1184,-620.4883, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.218,-0.1214,-0.4296,-0.8646,-0.0395,-0.0105, 0.0371, 0.0491,-0.2499,-0.0535,-0.0991, 0.4396,-0.9180,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-32.1184,-620.4883, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.227,-0.0862,-0.4163,-0.9008,-0.0287,-0.0035, 0.0353,-0.0375,-0.2007,-0.0852,-0.1027, 0.4401,-0.9183,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-32.1184,-620.4883, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.237,-0.0475,-0.4155,-0.9341, 0.0072, 0.0093,-0.0007,-0.0375,-0.2007,-0.0852,-0.1034, 0.4397,-0.9189,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-30.4542,-621.4656, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.249,-0.0478,-0.4152,-0.9140, 0.0469, 0.0077,-0.0330,-0.2008,-0.0272,-0.0189,-0.1044, 0.4371,-0.9200,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-30.4542,-621.4656, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.256,-0.0725,-0.4031,-0.9083, 0.0465, 0.0059,-0.0119,-0.2405, 0.0652, 0.0173,-0.1042, 0.4347,-0.9203,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-30.4542,-621.4656, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.266,-0.1036,-0.3896,-0.9186, 0.0209, 0.0162,-0.0053,-0.2405, 0.0652, 0.0173,-0.1030, 0.4326,-0.9207,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-30.4542,-621.4656, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.282,-0.1366,-0.3960,-0.9249,-0.0109, 0.0268,-0.0142,-0.2923, 0.1149, 0.0329,-0.1021, 0.4295,-0.9207,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-30.1214,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.294,-0.1538,-0.4085,-0.9139,-0.0447, 0.0143,-0.0175,-0.3298, 0.1041, 0.0849,-0.1009, 0.4227,-0.9199,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-30.1214,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.296,-0.1378,-0.4342,-0.9096,-0.0615,-0.0007,-0.0054,-0.2765, 0.0632, 0.1353,-0.1012, 0.4200,-0.9186,41.401803,-73.372952, 2.3200, 43.9916, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-30.1214,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.306,-0.1080,-0.4334,-0.9204,-0.0615,-0.0007,-0.0054,-0.2765, 0.0632, 0.1353,-0.1012, 0.4200,-0.9186,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 62.0563,-30.1214,-620.8141, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.322,-0.1077,-0.4162,-0.9219,-0.0135,-0.0278,-0.0113,-0.1348,-0.0288, 0.2634,-0.1036, 0.4177,-0.9149,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-29.7885,-619.5109, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.326,-0.1048,-0.3998,-0.9020,-0.0094,-0.0125,-0.0123,-0.1000,-0.1178, 0.3038,-0.1077, 0.4155,-0.9102,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-29.7885,-619.5109, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.336,-0.0822,-0.4135,-0.8748,-0.0094,-0.0125,-0.0123,-0.1000,-0.1178, 0.3038,-0.1077, 0.4155,-0.9102,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-29.7885,-619.5109, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.352,-0.0711,-0.4311,-0.8778, 0.0204,-0.0115, 0.0351,-0.0751,-0.1231, 0.2530,-0.1123, 0.4137,-0.9059,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-29.7885,-619.5109, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.357,-0.0917,-0.4396,-0.8953, 0.0338,-0.0306, 0.0325,-0.0879,-0.0597, 0.1685,-0.1148, 0.4120,-0.9034,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-29.6221,-620.9769, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.364,-0.1070,-0.4494,-0.9139, 0.0338,-0.0306, 0.0325,-0.0879,-0.0597, 0.1685,-0.1148, 0.4120,-0.9034,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-29.6221,-620.9769, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.382,-0.1292,-0.4388,-0.9195,-0.0000,-0.0488,-0.0039,-0.0564,-0.0788, 0.1063,-0.1170, 0.4122,-0.9019,41.401803,-73.372952, 2.3200, 45.0237, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-29.6221,-620.9769, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.386,-0.1348,-0.4238,-0.9163,-0.0195,-0.0388,-0.0096,-0.0204,-0.0943, 0.1582,-0.1199, 0.4115,-0.8995,41.401803,-73.372952, 2.3200, 43.9625, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.5518,-29.6221,-620.9769, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.394,-0.1436,-0.4131,-0.8923,-0.0195,-0.0388,-0.0096,-0.0204,-0.0943, 0.1582,-0.1199, 0.4115,-0.8995,41.401803,-73.372952, 2.3200, 43.9625, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-30.2878,-621.3027, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.407,-0.1372,-0.4180,-0.8680,-0.0310,-0.0133, 0.0174, 0.0643,-0.0272, 0.2699,-0.1231, 0.4113,-0.8955,41.401803,-73.372952, 2.3200, 43.9625, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-30.2878,-621.3027, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.414,-0.1316,-0.4143,-0.8748,-0.0240,-0.0180, 0.0414, 0.0643,-0.0272, 0.2699,-0.1238, 0.4116,-0.8939,41.401803,-73.372952, 2.3200, 43.9625, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-30.2878,-621.3027, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.425,-0.1171,-0.3944,-0.9033,-0.0164,-0.0126, 0.0337, 0.1219, 0.0383, 0.2971,-0.1261, 0.4135,-0.8901,41.401803,-73.372952, 2.3200, 43.9625, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-30.2878,-621.3027, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.442,-0.0956,-0.4037,-0.9239,-0.0009, 0.0086, 0.0045, 0.1426, 0.1774, 0.4462,-0.1273, 0.4148,-0.8833,41.401803,-73.372952, 2.3200, 43.9625, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-30.2878,-621.3027, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.447,-0.1097,-0.4368,-0.9251, 0.0214,-0.0007,-0.0162, 0.0833, 0.2328, 0.5863,-0.1282, 0.4148,-0.8737,41.401803,-73.372952, 2.3200, 43.9625, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-27.9580,-621.6285, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.454,-0.1136,-0.6215,-0.8892, 0.0214,-0.0007,-0.0162, 0.0833, 0.2328, 0.5863,-0.1282, 0.4148,-0.8737,41.401803,-73.372952, 2.3200, 42.5082, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-27.9580,-621.6285, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.463,-0.1894,-0.5938,-0.9017, 0.0037,-0.2200, 0.0191,-0.0274, 0.3917, 0.9073,-0.1284, 0.4132,-0.8603,41.401803,-73.372952, 2.3200, 42.5082, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 59.8701,-27.9580,-621.6285, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.476,-0.1924,-0.5503,-0.8774,-0.0710,-0.1948, 0.0076,-0.0643, 0.3918, 0.9996,-0.1295, 0.4104,-0.8444,41.401803,-73.372952, 2.3200, 42.5082, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.2064,-27.2923,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.483,-0.0909,-0.4827,-0.8708,-0.0710,-0.1948, 0.0076,-0.0643, 0.3918, 0.9996,-0.1295, 0.4104,-0.8444,41.401803,-73.372952, 2.3200, 42.5082, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.2064,-27.2923,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.493,-0.0609,-0.4370,-0.8611, 0.0277,-0.0845, 0.0388,-0.0356, 0.4037, 0.9827,-0.1297, 0.4095,-0.8391,41.401803,-73.372952, 2.3200, 42.5082, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.2064,-27.2923,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.504,-0.1290,-0.4179,-0.8098, 0.0580,-0.0404, 0.0491, 0.0027, 0.4045, 0.8498,-0.1299, 0.4078,-0.8252,41.401803,-73.372952, 2.3200, 42.5082, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.2064,-27.2923,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.514,-0.1720,-0.3884,-0.7850,-0.0089,-0.0215, 0.1004, 0.0658, 0.2975, 0.8323,-0.1312, 0.4076,-0.8160,41.401803,-73.372952, 2.3200, 41.4097, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.2064,-27.2923,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.524,-0.1410,-0.3704,-0.8380,-0.0486, 0.0103, 0.1238, 0.3720, 0.1652, 0.9577,-0.1349, 0.4101,-0.8003,41.401803,-73.372952, 2.3200, 41.4097, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-27.1259,-621.1399, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.533,-0.0910,-0.3959,-0.8867,-0.0162, 0.0296, 0.0700, 0.3720, 0.1652, 0.9577,-0.1366, 0.4115,-0.7950,41.401803,-73.372952, 2.3200, 41.4097, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-27.1259,-621.1399, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.544,-0.1095,-0.4461,-0.8726, 0.0370, 0.0070, 0.0195, 0.4439, 0.0814, 0.8716,-0.1403, 0.4147,-0.7852,41.401803,-73.372952, 2.3200, 39.3918, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-27.1259,-621.1399, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.556,-0.1412,-0.4951,-0.8318, 0.0231,-0.0380, 0.0306, 0.5122, 0.0453, 0.7686,-0.1459, 0.4204,-0.7717,41.401803,-73.372952, 2.3200, 39.3918, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 61.0473,-27.1259,-621.1399, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.566,-0.1664,-0.5491,-0.8056,-0.0050,-0.0816, 0.0685, 0.5336, 0.1640, 0.8573,-0.1502, 0.4263,-0.7565,41.401803,-73.372952, 2.3200, 39.3918, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.0382,-28.1244,-621.7914, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.572,-0.1793,-0.5773,-0.7741,-0.0050,-0.0816, 0.0685, 0.5336, 0.1640, 0.8573,-0.1502, 0.4263,-0.7565,41.401803,-73.372952, 2.3200, 35.4579, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.0382,-28.1244,-621.7914, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.582,-0.1900,-0.5654,-0.7672,-0.0422,-0.1616, 0.1250, 0.5714, 0.3053, 0.9873,-0.1513, 0.4287,-0.7507,41.401803,-73.372952, 2.3200, 35.4579, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.0382,-28.1244,-621.7914, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.594,-0.2099,-0.5243,-0.7829,-0.0503,-0.1433, 0.1286, 0.6489, 0.3468, 1.1005,-0.1547, 0.4358,-0.7312,41.401803,-73.372952, 2.3200, 35.4579, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.0382,-28.1244,-621.7914, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.602,-0.2609,-0.4812,-0.8195,-0.0690,-0.0970, 0.1102, 0.7550, 0.4287, 1.1663,-0.1565, 0.4416,-0.7170,41.401803,-73.372952, 2.3200, 33.3717, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.8791,-28.9565,-621.9543, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.614,-0.3321,-0.4141,-0.8858,-0.1193,-0.0455, 0.0694, 0.8256, 0.6900, 1.4257,-0.1580, 0.4508,-0.6931,41.401803,-73.372952, 2.3200, 33.3717, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.8791,-28.9565,-621.9543, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.624,-0.2422,-0.3141,-1.0783,-0.1901, 0.0237, 0.0020, 0.8256, 0.6900, 1.4257,-0.1586, 0.4532,-0.6840,41.401803,-73.372952, 2.3200, 33.3717, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.8791,-28.9565,-621.9543, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.642, 0.0187,-0.2899,-1.1418,-0.0989, 0.1257,-0.1917, 0.5898, 0.7175, 1.5898,-0.1603, 0.4554,-0.6657,41.401803,-73.372952, 2.3200, 30.3864, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.8791,-28.9565,-621.9543, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.644, 0.0187,-0.2899,-1.1418,-0.0989, 0.1257,-0.1917, 0.5898, 0.7175, 1.5898,-0.1603, 0.4554,-0.6657,41.401803,-73.372952, 2.3200, 30.3864, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.8791,-28.9565,-621.9543, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.651, 0.0102,-0.4423,-0.9677, 0.1663, 0.1475,-0.2547,-0.0959, 0.2845, 1.1121,-0.1648, 0.4527,-0.6440,41.401803,-73.372952, 2.3200, 30.3864, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 63.0654,-29.1229,-621.1399, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.661,-0.0616,-0.5289,-0.8040, 0.1598,-0.0077,-0.0796,-0.1149, 0.2154, 0.6344,-0.1668, 0.4495,-0.6337,41.401803,-73.372952, 2.3200, 30.3864, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 63.0654,-29.1229,-621.1399, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.671,-0.1329,-0.5257,-0.7545, 0.0887,-0.0943, 0.0840, 0.0813, 0.0338, 0.3117,-0.1676, 0.4496,-0.6319,41.401803,-73.372952, 2.3200, 30.3864, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 63.0654,-29.1229,-621.1399, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.683,-0.1667,-0.5078,-0.7857, 0.0192,-0.0892, 0.1322, 0.3118,-0.0969, 0.1781,-0.1698, 0.4518,-0.6293,41.401803,-73.372952, 2.3200, 30.3864, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.3746,-29.4557,-624.0721, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.690,-0.1700,-0.5096,-0.8082,-0.0101,-0.0614, 0.0954, 0.4734,-0.1114, 0.2293,-0.1759, 0.4628,-0.6234,41.401803,-73.372952, 2.3200, 28.7723, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.3746,-29.4557,-624.0721, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.700,-0.2033,-0.4973,-0.7717,-0.0121,-0.0609, 0.0714, 0.5816,-0.0812, 0.3825,-0.1776, 0.4653,-0.6208,41.401803,-73.372952, 2.3200, 28.7723, 155.792206, 100.0, 32.0,Walking,Med, 99.7589, 0.6130, 60.3746,-29.4557,-624.0721, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.712,-0.2640,-0.4528,-0.8069,-0.0421,-0.0432, 0.1045, 0.7615,-0.0951, 0.5427,-0.1820, 0.4713,-0.6139,41.401803,-73.372952, 2.3200, 28.7723, 155.792206, 100.0, 32.0,Walking,Med, 99.7581, 0.6844, 60.3746,-29.4557,-624.0721, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.720,-0.2688,-0.4260,-0.9100,-0.0974, 0.0108, 0.0634, 0.8727,-0.0331, 0.6708,-0.1891, 0.4820,-0.6002,41.401803,-73.372952, 2.3200, 24.9374, 155.792206, 100.0, 32.0,Walking,Med, 99.7581, 0.6844, 60.5428,-29.9550,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.729,-0.2150,-0.3924,-1.0033,-0.1010, 0.0404,-0.0415, 0.8118, 0.1787, 0.7931,-0.1909, 0.4852,-0.5949,41.401803,-73.372952, 2.3200, 24.9374, 155.792206, 100.0, 32.0,Walking,Med, 99.7581, 0.6844, 60.5428,-29.9550,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.742,-0.1598,-0.3404,-1.0779,-0.0456, 0.0779,-0.1372, 0.5662, 0.3645, 0.8934,-0.1932, 0.4897,-0.5839,41.401803,-73.372952, 2.3200, 24.9374, 155.792206, 100.0, 32.0,Walking,Med, 99.7581, 0.6844, 60.5428,-29.9550,-622.2802, 0.0000, 0.0000, 0.0000
26-Jun-2019 23:18:18.750,-0.1351,-0.3051,-1.1399, 0.0116, 0.1306,-0.2125, 0.2338, 0.3809, 0.8786,-0.1955, 0.4904,-0.5687,41.401803,-73.372952, 2.3200, 23.9107, 155.792206, 100.0, 32.0,Walking,Med, 99.7581, 0.6844, 60.5428,-29.9550,-622.2802, 0.0000, 0.0000, 0.0000
